id_cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Tempo de serviço,Telefone,Multiplas linhas,Servico de internet,Seguranca online,Backup,Protecao de dispositivo,Suporte tecnico,Streaming TV,Streaming Filmes,Contrato,Faturamento,Metodo de pagamento,valor_mensal,valor_total,Contas_Diarias
7228PAQPD,0,Feminino,Não,0,0,14,1,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card automatic,59.1,772.85,1.97
7233DRTRF,0,Masculino,Não,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,102.4,6444.05,3.4133333333333336
7233IOQNP,0,Feminino,Não,1,0,43,0,No phone service,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Bank transfer automatic,34.0,1505.35,1.1333333333333333
7233PAHHL,0,Masculino,Não,1,1,66,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,2.8
7234FECYN,1,Feminino,Sim,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,No,Electronic check,101.35,780.5,3.378333333333333
7234KMNRQ,0,Masculino,Não,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.0,73.45,0.6333333333333333
7235NXZCP,1,Masculino,Sim,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,74.85,156.4,2.4949999999999997
7239HZZCX,1,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.75,19.75,0.6583333333333333
7240ETPTR,1,Feminino,Não,1,0,9,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,48.75,442.2,1.625
7240FQLHE,1,Feminino,Sim,1,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,No,Bank transfer automatic,99.75,1836.25,3.325
7241AJHFS,0,Masculino,Não,0,0,32,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Monthtomonth,No,Bank transfer automatic,87.65,2766.4,2.921666666666667
7242EDTYC,0,Masculino,Não,0,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,19.55,819.95,0.6516666666666667
7242QZLXF,1,Masculino,Não,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,25.3,25.3,0.8433333333333334
7243LCGGZ,0,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.9,20.9,0.6966666666666667
7244KXYZN,0,Feminino,Não,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,20.45,527.35,0.6816666666666666
7244QWYHG,0,Masculino,Não,1,0,50,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer automatic,44.45,2188.45,1.4816666666666667
7245JMTTQ,0,Feminino,Não,0,0,51,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,3.716666666666667
7245NIIWQ,0,Feminino,Não,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.85,199.85,2.328333333333333
7246ZGQDF,0,Feminino,Não,0,1,1,1,No,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Electronic check,54.5,54.5,1.8166666666666667
7247XOZPB,0,Masculino,Não,1,0,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer automatic,77.4,4155.95,2.58
7248VZQLC,1,Feminino,Sim,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Bank transfer automatic,85.2,3969.35,2.8400000000000003
7249WBIYX,1,Masculino,Não,1,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,85.6,813.85,2.853333333333333
7250EQKIY,1,Feminino,Não,1,1,1,1,No,DSL,No,No,Yes,No,No,No,Monthtomonth,No,Mailed check,50.45,50.45,1.6816666666666669
7251LJBQN,0,Feminino,Sim,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card automatic,103.75,4188.4,3.4583333333333335
7251XFOIL,0,Feminino,Não,0,0,61,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,No,Mailed check,89.2,5500.6,2.9733333333333336
7252NTGSS,0,Feminino,Não,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailed check,45.15,45.15,1.505
7253UVNDW,1,Feminino,Não,0,0,46,1,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card automatic,54.35,2460.15,1.8116666666666668
7254IQWOZ,1,Masculino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.65,69.65,2.3216666666666668
7255SSFBC,0,Masculino,Não,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,112.25,8041.65,3.7416666666666667
7266GSSJX,0,Masculino,Não,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Electronic check,20.45,250.8,0.6816666666666666
7267FRMJW,0,Feminino,Não,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,0.67
7268IGMFD,0,Masculino,Sim,0,0,18,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Monthtomonth,No,Bank transfer automatic,93.9,1743.9,3.1300000000000003
7268WNTCP,0,Masculino,Não,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,20.45,1297.35,0.6816666666666666
7269JISCY,0,Feminino,Não,0,0,55,1,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer automatic,45.05,2462.6,1.5016666666666665
7270BDIOA,1,Feminino,Não,0,0,22,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Monthtomonth,Yes,Electronic check,90.0,1993.8,3.0
7271AJDTL,0,Feminino,Não,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Credit card automatic,94.45,5073.1,3.1483333333333334
7272QDCKA,0,Masculino,Não,0,0,28,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,3.3400000000000003
7273TEFQD,1,Masculino,Sim,0,0,3,0,No phone service,DSL,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,41.15,132.2,1.3716666666666666
7274CGTOD,0,Masculino,Não,0,0,62,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer automatic,43.7,2618.3,1.4566666666666668
7274RTAPZ,1,Masculino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,90.55,90.55,3.018333333333333
7277KAMWT,0,Masculino,Não,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,20.0,268.45,0.6666666666666666
7277OZCGZ,0,Feminino,Não,0,0,22,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,Monthtomonth,Yes,Electronic check,89.05,1886.25,2.9683333333333333
7278CKDNC,0,Masculino,Sim,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,80.5,2088.45,2.683333333333333
7279BUYWN,1,Feminino,Sim,0,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,113.2,4689.5,3.7733333333333334
7279NMVJC,0,Feminino,Não,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,19.9,323.15,0.6633333333333333
7284BUYEC,0,Feminino,Não,0,0,5,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,50.95,229.4,1.6983333333333335
7284ZZLOH,0,Masculino,Não,1,0,45,1,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card automatic,53.3,2296.25,1.7766666666666666
7285KLOTR,0,Feminino,Não,1,0,12,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.85,876.75,2.628333333333333
7291CDTMJ,0,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Bank transfer automatic,19.65,19.65,0.6549999999999999
7293LSCDV,0,Feminino,Não,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card automatic,19.25,1103.25,0.6416666666666667
7294TMAOP,1,Feminino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,90.55,90.55,3.018333333333333
7295JOMMD,1,Feminino,Não,0,1,4,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,98.1,396.3,3.27
7296PIXQY,0,Feminino,Não,1,1,14,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,No,Electronic check,70.2,1046.5,2.3400000000000003
7297DVYGA,0,Feminino,Não,0,0,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer automatic,19.85,996.95,0.6616666666666667
7298IZWLY,0,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,19.4,19.4,0.6466666666666666
7299GNVPL,0,Feminino,Não,1,1,23,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Monthtomonth,No,Mailed check,84.4,1936.85,2.8133333333333335
7301ABVAD,0,Feminino,Não,0,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,86.6,6350.5,2.8866666666666663
7302ZHMHP,0,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.15,19.15,0.6383333333333333
7305ZWMAJ,0,Masculino,Não,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,20.7,587.1,0.69
7306YDSOI,0,Masculino,Não,1,1,69,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer automatic,59.75,4069.9,1.9916666666666667
7310EGVHZ,0,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Bank transfer automatic,20.2,20.2,0.6733333333333333
7311MQJCH,0,Feminino,Não,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,0.6516666666666667
7312XSBAT,0,Masculino,Não,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Electronic check,49.75,49.75,1.6583333333333334
7314OXENN,1,Masculino,Não,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,82.0,184.65,2.7333333333333334
7315WYOAW,0,Masculino,Não,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,No,Electronic check,100.75,1313.25,3.3583333333333334
7317GGVPB,1,Masculino,Não,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,108.6,7690.9,3.6199999999999997
7318EIVKO,0,Masculino,Não,0,0,8,1,Yes,DSL,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,59.25,436.6,1.975
7319VENRZ,0,Masculino,Não,0,0,7,1,No,DSL,No,No,Yes,Yes,Yes,No,Monthtomonth,No,Bank transfer automatic,64.3,445.95,2.143333333333333
7319ZNRTR,0,Masculino,Não,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,0.6533333333333334
7321KKSDU,0,Masculino,Não,0,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,696.8,0.6833333333333333
7321PKUYW,1,Feminino,Não,0,0,11,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Monthtomonth,No,Electronic check,90.15,987.95,3.0050000000000003
7321VGNKU,0,Feminino,Não,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.35,120.25,2.3449999999999998
7321ZNSLA,0,Masculino,Não,1,1,13,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,1.3516666666666666
7322OCWHC,0,Masculino,Sim,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer automatic,93.05,6735.05,3.1016666666666666
7325ENZFI,0,Feminino,Não,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer automatic,40.3,1630.4,1.3433333333333333
7326RIGQZ,0,Masculino,Não,1,1,6,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.8,377.85,2.3266666666666667
7328OWMOM,0,Feminino,Não,0,1,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,20.1,589.25,0.67
7328ZJAJO,0,Feminino,Não,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.5,1222.65,0.65
7330WZLNC,1,Feminino,Não,0,0,5,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electronic check,90.8,455.5,3.0266666666666664
7336RLLRH,0,Masculino,Não,1,0,27,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,2204.35,2.695
7337CINUD,0,Feminino,Não,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,19.5,159.35,0.65
7338ERIVA,0,Masculino,Não,0,1,39,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer automatic,45.05,1790.6,1.5016666666666665
7339POGZN,0,Feminino,Não,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,No,Electronic check,50.7,214.55,1.6900000000000002
7340KEFQE,0,Feminino,Não,1,1,51,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer automatic,34.2,1782.0,1.1400000000000001
7341LXCAF,1,Masculino,Não,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,74.65,301.4,2.4883333333333337
7343EOBEU,0,Masculino,Não,1,0,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,23.6,89.05,0.7866666666666667
7346MEDWM,0,Feminino,Não,0,0,59,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Monthtomonth,Yes,Electronic check,83.25,4949.1,2.775
7349ALMUX,0,Masculino,Não,0,0,37,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer automatic,65.6,2313.8,2.1866666666666665
7351KYHQH,0,Feminino,Sim,0,0,7,1,No,DSL,No,Yes,Yes,No,Yes,No,Monthtomonth,Yes,Electronic check,64.95,493.65,2.165
7351MHQVU,0,Feminino,Não,0,0,6,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Monthtomonth,No,Credit card automatic,50.95,307.6,1.6983333333333335
7353YOWFP,0,Feminino,Não,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,129.15,0.675
7354OIJLX,0,Masculino,Não,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,75.85,724.65,2.5283333333333333
7356AYNJP,0,Feminino,Não,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.9,97.5,0.7966666666666666
7356IWLFW,0,Masculino,Não,1,1,46,1,Yes,Fiber optic,No,Yes,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,80.0,3769.7,2.6666666666666665
7359PTSXY,1,Masculino,Não,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Electronic check,45.75,45.75,1.525
7359SSBJK,1,Feminino,Sim,0,0,64,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card automatic,70.2,4481.0,2.3400000000000003
7359WWYJV,0,Masculino,Não,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,114.45,8375.05,3.815
7361YPXFS,0,Feminino,Sim,0,0,28,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Monthtomonth,No,Bank transfer automatic,64.45,1867.6,2.1483333333333334
7363QTBIW,0,Feminino,Não,1,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,79.75,769.1,2.658333333333333
7365BVCJH,0,Masculino,Não,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,24.4,24.4,0.8133333333333332
7369TRPFD,0,Masculino,Não,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,279.2,0.6266666666666667
7375WMVMT,0,Masculino,Sim,1,0,71,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card automatic,95.5,6707.15,3.183333333333333
7377DMMRI,1,Masculino,Não,0,0,2,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Electronic check,47.8,92.45,1.5933333333333333
7379FNIUJ,0,Masculino,Não,0,0,2,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthtomonth,No,Electronic check,100.2,198.5,3.3400000000000003
7379POKDZ,1,Masculino,Não,1,0,3,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.3,208.85,2.3433333333333333
7382DFJTU,0,Masculino,Não,0,0,18,1,No,DSL,No,No,Yes,Yes,No,No,Monthtomonth,No,Credit card automatic,55.2,1058.1,1.84
7384GHBPI,1,Masculino,Não,1,0,3,0,No phone service,DSL,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,35.15,99.75,1.1716666666666666
7389KBFIT,0,Feminino,Não,1,1,2,0,No phone service,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailed check,30.25,63.75,1.0083333333333333
7392YYPYJ,0,Masculino,Não,0,0,22,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,100.65,2415.95,3.355
7394FKDNK,1,Feminino,Não,1,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,89.45,853.1,2.981666666666667
7394LWLYN,0,Feminino,Não,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.15,123.8,2.3383333333333334
7395IGJOS,1,Masculino,Sim,1,0,17,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,No,Bank transfer automatic,81.5,1329.2,2.716666666666667
7395XWZOY,0,Masculino,Não,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Monthtomonth,Yes,Credit card automatic,55.0,1165.55,1.8333333333333333
7396VJUZB,0,Masculino,Não,1,1,4,1,No,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailed check,45.25,155.35,1.5083333333333333
7398HPYZQ,0,Masculino,Não,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,90.55,6404.0,3.018333333333333
7398LXGYX,0,Masculino,Não,1,0,44,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Monthtomonth,Yes,Credit card automatic,84.8,3626.35,2.8266666666666667
7398SKNQZ,0,Feminino,Não,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,94.9,273.2,3.1633333333333336
7399QHBJS,0,Feminino,Não,1,1,72,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card automatic,66.75,4760.3,2.225
7401JIXNM,0,Feminino,Não,1,1,54,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,91.3,4965.0,3.0433333333333334
7401RUBNK,0,Feminino,Não,1,0,18,1,No,Fiber optic,Yes,No,No,No,No,No,Monthtomonth,No,Electronic check,74.8,1438.05,2.493333333333333
7402EYFXX,0,Masculino,Sim,0,0,26,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,93.6,2404.1,3.1199999999999997
7402PWYJJ,0,Feminino,Não,1,0,53,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,91.15,4862.5,3.0383333333333336
7404JLKQG,0,Feminino,Não,0,0,3,1,No,DSL,No,No,Yes,No,Yes,No,Monthtomonth,No,Electronic check,57.55,161.45,1.9183333333333332
7407SUJIZ,0,Masculino,Não,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.6,541.5,0.6866666666666668
7408OFWXJ,0,Feminino,Não,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,89.8,6510.45,2.993333333333333
7409JURKQ,0,Feminino,Não,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,111.8,5809.75,3.7266666666666666
7409KIUTL,1,Feminino,Sim,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,71.0,71.0,2.3666666666666667
7410KTVFV,1,Masculino,Não,1,0,18,1,No,DSL,No,No,Yes,No,No,No,Monthtomonth,Yes,Mailed check,49.55,878.35,1.6516666666666666
7410OIEDU,0,Masculino,Não,0,0,10,1,No,Fiber optic,Yes,No,Yes,No,No,No,Monthtomonth,Yes,Mailed check,79.85,887.35,2.6616666666666666
7410YTJIK,1,Feminino,Não,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,No,Mailed check,75.45,480.75,2.515
7416CKTEP,0,Feminino,Não,1,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,19.6,1134.25,0.6533333333333334
7421ZLUPA,0,Feminino,Não,0,0,8,0,No phone service,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Mailed check,29.25,226.95,0.975
7422WNBTY,0,Masculino,Não,1,0,33,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,93.35,3092.0,3.1116666666666664
7426GSWPO,0,Masculino,Sim,0,0,64,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,103.5,6548.65,3.45
7426RHZGU,0,Masculino,Não,0,0,9,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,95.9,827.45,3.1966666666666668
7426WEIJX,0,Masculino,Sim,1,1,60,1,Yes,Fiber optic,Yes,No,No,No,No,No,Monthtomonth,Yes,Electronic check,80.95,4859.1,2.6983333333333333
7427AUFPY,0,Masculino,Não,0,0,54,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.65,1008.7,0.6549999999999999
7432FFVAR,0,Feminino,Não,1,1,46,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer automatic,90.95,4236.6,3.0316666666666667
7434SHXLS,1,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.9,20.9,0.6966666666666667
7435ZNUYY,0,Masculino,Não,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,116.6,0.6866666666666668
7439DKZTW,0,Masculino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Electronic check,80.55,80.55,2.685
7442YGZFK,0,Masculino,Não,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Credit card automatic,49.8,49.8,1.66
7445WMRBW,0,Feminino,Não,0,0,48,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer automatic,73.85,3581.4,2.4616666666666664
7446KQISO,0,Masculino,Não,1,1,45,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,109.75,4900.65,3.658333333333333
7446SFAOA,0,Feminino,Não,1,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer automatic,19.85,717.5,0.6616666666666667
7446YPODE,0,Masculino,Sim,0,0,11,1,Yes,DSL,Yes,Yes,No,No,No,No,Monthtomonth,No,Bank transfer automatic,60.25,662.95,2.0083333333333333
7449HVPIV,0,Masculino,Não,1,1,55,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthtomonth,Yes,Credit card automatic,90.4,5099.15,3.0133333333333336
7450NWRTR,1,Masculino,Sim,0,0,12,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,99.45,1200.15,3.315
7452FOLON,0,Masculino,Não,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,25.45,958.45,0.8483333333333333
7459IMVYU,0,Masculino,Não,0,0,38,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Monthtomonth,No,Electronic check,69.95,2657.55,2.3316666666666666
7459RRWQZ,1,Feminino,Não,0,0,15,1,Yes,DSL,Yes,No,No,No,No,Yes,Monthtomonth,Yes,Bank transfer automatic,64.65,994.55,2.1550000000000002
7460ITWWP,0,Feminino,Sim,1,0,45,1,No,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,86.1,3861.45,2.8699999999999997
7463IFMQU,0,Feminino,Não,1,0,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,20.05,1423.65,0.6683333333333333
7465ZZRVX,0,Masculino,Não,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.35,70.35,2.3449999999999998
7469LKBCI,0,Masculino,Não,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,18.95,326.8,0.6316666666666666
7470DYNOE,0,Masculino,Não,0,0,53,1,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.1,3357.9,2.0366666666666666
7470MCQTK,1,Feminino,Não,1,0,13,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,48.75,633.4,1.625
7471MQPOS,0,Masculino,Sim,1,1,71,1,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer automatic,72.9,5139.65,2.43
7471WNSUF,0,Masculino,Não,1,0,60,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,24.15,1505.9,0.8049999999999999
