id_cliente,Churn,Genero,Idoso,Parceiro,Dependentes,Tempo de serviço,Telefone,Multiplas linhas,Servico de internet,Seguranca online,Backup,Protecao de dispositivo,Suporte tecnico,Streaming TV,Streaming Filmes,Contrato,Faturamento,Metodo de pagamento,valor_mensal,valor_total,Contas_Diarias
8150QUDFX,,Masculino,Não,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.85,51.6,0.6616666666666667
8152UOBNY,,Feminino,Sim,0,0,50,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,106.8,5347.95,3.56
8152VETUR,,Feminino,Não,1,0,72,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card automatic,97.7,6869.7,3.256666666666667
8155IBNHG,,Feminino,Não,1,0,24,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Credit card automatic,75.4,1747.85,2.5133333333333336
8158WPEZG,,Masculino,Não,0,0,11,0,No phone service,DSL,No,Yes,No,Yes,No,No,Monthtomonth,Yes,Electronic check,35.65,425.1,1.1883333333333332
8160HOWOX,,Feminino,Não,0,0,7,1,No,DSL,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,66.85,458.1,2.228333333333333
8161QYMTT,,Masculino,Não,0,0,7,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,94.1,701.3,3.1366666666666663
8164OCKUJ,,Feminino,Não,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286.0,0.6866666666666668
8165CBKXO,,Masculino,Não,1,1,66,0,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card automatic,56.75,3708.4,1.8916666666666666
8165ZJRNM,,Feminino,Não,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,23.75,1679.25,0.7916666666666666
8166ORCHU,,Masculino,Sim,1,0,33,1,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,3.118333333333333
8166ZZTFS,,Feminino,Sim,1,0,66,1,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer automatic,80.55,5265.1,2.685
8167GJLRN,,Masculino,Não,0,0,3,0,No phone service,DSL,No,No,No,Yes,No,No,Monthtomonth,No,Electronic check,30.4,82.15,1.0133333333333332
8168UQWWF,,Feminino,Não,0,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Bank transfer automatic,97.85,1105.4,3.2616666666666663
8169SAEJD,,Masculino,Sim,1,0,69,0,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card automatic,56.55,3952.65,1.885
8173RXAYP,,Feminino,Não,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,0.6566666666666666
8174LNWMW,,Feminino,Não,0,0,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,20.9,689.35,0.6966666666666667
8174TBVCF,,Feminino,Não,1,0,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card automatic,94.8,6859.05,3.1599999999999997
8178EYZUO,,Masculino,Não,0,0,46,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthtomonth,Yes,Electronic check,93.7,4154.8,3.1233333333333335
8180AKMJV,,Feminino,Não,0,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Credit card automatic,44.55,44.55,1.4849999999999999
8181YHCMF,,Feminino,Não,1,1,68,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,60.3,4109.0,2.01
8182BJDSI,,Feminino,Não,0,0,28,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electronic check,89.95,2625.55,2.9983333333333335
8182PNAGI,,Masculino,Não,0,0,12,1,No,DSL,No,No,No,Yes,No,No,Monthtomonth,No,Bank transfer automatic,50.25,593.75,1.675
8183ONMXC,,Feminino,Não,0,0,2,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,No,Electronic check,80.75,159.45,2.691666666666667
8184WMOFI,,Masculino,Não,1,1,62,1,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card automatic,71.4,4487.3,2.3800000000000003
8185UPYBR,,Masculino,Não,1,0,6,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,75.5,438.0,2.5166666666666666
8189DUKMV,,Feminino,Não,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,20.5,79.05,0.6833333333333333
8189HBVRW,,Feminino,Não,0,0,53,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Monthtomonth,No,Electronic check,90.8,4921.2,3.0266666666666664
8189XRIKE,,Feminino,Sim,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,No,Electronic check,90.95,2897.95,3.0316666666666667
8190ZTQFB,,Masculino,Não,0,0,41,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,51.35,2075.1,1.7116666666666667
8191XWSZG,,Feminino,Não,0,0,52,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.65,1022.95,0.6883333333333332
8194PEEBY,,Feminino,Não,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,533.5,0.6633333333333333
8197BFWVU,,Feminino,Não,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,93.25,6688.95,3.1083333333333334
8198RKSZG,,Feminino,Não,1,1,14,1,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Monthtomonth,No,Credit card automatic,80.45,1137.05,2.6816666666666666
8199ZLLSA,,Masculino,Não,0,0,67,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,118.35,7804.15,3.945
8200KLNYW,,Feminino,Não,1,0,21,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,80.9,1714.95,2.6966666666666668
8200LGKSR,,Masculino,Não,1,0,71,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,83.2,6126.1,2.7733333333333334
8201AAXCB,,Masculino,Não,1,1,25,1,Yes,DSL,No,No,No,No,Yes,No,Monthtomonth,No,Electronic check,60.35,1404.65,2.0116666666666667
8203XJZRC,,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,20.25,20.25,0.675
8204TIFGJ,,Feminino,Não,0,0,23,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Bank transfer automatic,20.3,470.6,0.6766666666666666
8204YJCLA,,Masculino,Sim,1,1,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,64.8,4732.35,2.1599999999999997
8205MQUGY,,Masculino,Não,1,1,12,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,Yes,Electronic check,49.2,571.15,1.6400000000000001
8205OTCHB,,Masculino,Não,0,0,22,0,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer automatic,43.75,903.6,1.4583333333333333
8205VSLRB,,Masculino,Não,1,0,70,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card automatic,77.3,5498.2,2.5766666666666667
8207DMRVL,,Masculino,Não,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,114.55,8306.05,3.8183333333333334
8207VVMYB,,Feminino,Não,1,0,70,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,26.0,2006.95,0.8666666666666667
8208EUMTE,,Masculino,Não,0,0,16,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,54.85,916.15,1.8283333333333334
8212CRQXP,,Feminino,Não,1,0,22,1,No,Fiber optic,No,No,No,No,Yes,No,Monthtomonth,Yes,Credit card automatic,80.0,1706.45,2.6666666666666665
8212DJRCH,,Masculino,Não,1,1,5,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Monthtomonth,Yes,Mailed check,90.35,434.5,3.0116666666666663
8212FSQIV,,Masculino,Não,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.25,20.25,0.675
8213TAZPM,,Feminino,Não,1,1,69,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,108.75,7493.05,3.625
8215NGSPE,,Feminino,Não,1,1,42,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,833.55,0.6666666666666666
8216AZUUZ,,Feminino,Não,1,1,42,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,100.4,4303.65,3.3466666666666667
8217QYOHV,,Masculino,Não,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,Monthtomonth,Yes,Mailed check,55.75,266.95,1.8583333333333334
8218FFJDS,,Feminino,Não,1,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,86.4,6058.95,2.8800000000000003
8219VYBVI,,Masculino,Não,0,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,1004.35,0.8333333333333334
8220OCUFY,,Feminino,Não,0,0,21,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.35,2.0083333333333333
8221EQDGL,,Masculino,Não,1,0,35,1,No,DSL,Yes,Yes,Yes,No,No,No,Monthtomonth,No,Mailed check,61.0,2130.45,2.033333333333333
8221HVAYI,,Masculino,Não,1,1,35,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card automatic,69.15,2490.15,2.305
8224DWCKX,,Masculino,Sim,0,0,12,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Credit card automatic,73.3,828.05,2.4433333333333334
8224IVVPA,,Feminino,Não,0,0,27,1,No,DSL,Yes,Yes,No,No,No,No,Monthtomonth,Yes,Mailed check,56.7,1652.95,1.8900000000000001
8224KDLKN,,Masculino,Não,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,25.0,1738.9,0.8333333333333334
8224UAXBZ,,Feminino,Não,1,0,58,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,1.5116666666666667
8225BTJAU,,Masculino,Sim,0,0,10,1,No,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,79.25,793.55,2.6416666666666666
8226BXGES,,Masculino,Não,1,0,64,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer automatic,89.45,5692.65,2.981666666666667
8229BUJHX,,Feminino,Não,1,1,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,20.5,1500.95,0.6833333333333333
8229MYEJZ,,Feminino,Não,0,0,10,1,No,DSL,No,Yes,No,No,No,No,Monthtomonth,No,Electronic check,51.2,498.25,1.7066666666666668
8229TNIQA,,Feminino,Não,0,0,4,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,45.3,196.95,1.51
8231BSWXX,,Masculino,Não,0,0,71,1,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card automatic,79.05,5552.5,2.635
8232CTLKO,,Feminino,Não,1,1,66,1,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,59.75,3996.8,1.9916666666666667
8232UTFOZ,,Masculino,Não,0,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.95,1399.35,0.6649999999999999
8234GSZYK,,Masculino,Não,0,0,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer automatic,26.45,1110.05,0.8816666666666666
8237ULIXL,,Feminino,Não,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,24.85,1871.85,0.8283333333333334
8241JUIQO,,Feminino,Não,0,0,61,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer automatic,19.45,1336.35,0.6483333333333333
8242JSVBO,,Masculino,Não,0,0,7,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,44.65,322.5,1.4883333333333333
8242PDSGJ,,Masculino,Não,1,0,70,0,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card automatic,39.15,2692.75,1.305
8242SOQUO,,Feminino,Sim,0,0,5,1,No,Fiber optic,No,Yes,No,No,Yes,No,Monthtomonth,Yes,Electronic check,84.7,392.5,2.8233333333333333
8245UMPYT,,Feminino,Sim,0,0,16,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,96.4,1581.2,3.2133333333333334
8246SHFGA,,Masculino,Não,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Credit card automatic,21.1,385.55,0.7033333333333334
8249THVEC,,Masculino,Não,1,1,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,997.75,0.6466666666666666
8250ZNGGW,,Feminino,Sim,0,0,5,1,No,DSL,Yes,Yes,No,Yes,No,No,Monthtomonth,No,Credit card automatic,59.9,287.85,1.9966666666666666
8256ERHVS,,Masculino,Não,0,0,9,1,No,DSL,Yes,No,Yes,Yes,No,Yes,Monthtomonth,Yes,Bank transfer automatic,68.25,576.95,2.275
8256TWSNM,,Masculino,Não,1,1,6,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.8,377.85,2.3266666666666667
8257RZAHR,,Feminino,Não,1,0,14,1,Yes,DSL,Yes,No,No,No,Yes,No,Monthtomonth,Yes,Bank transfer automatic,64.7,941.0,2.1566666666666667
8258GSTJK,,Masculino,Sim,0,0,3,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,77.0,237.75,2.566666666666667
8259DZLIZ,,Feminino,Não,1,1,64,1,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Bank transfer automatic,53.85,3399.85,1.7950000000000002
8259NFJTV,,Feminino,Não,1,1,7,0,No phone service,DSL,Yes,No,No,Yes,No,No,Monthtomonth,No,Mailed check,34.65,246.6,1.155
8260NGFNY,,Feminino,Não,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,No,Mailed check,25.2,25.2,0.84
8261GWDBQ,,Feminino,Sim,1,0,60,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,116.05,6925.9,3.868333333333333
8262COGGB,,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.45,20.45,0.6816666666666666
8263JQAIK,,Masculino,Sim,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,24.45,47.5,0.815
8263OKETD,,Feminino,Não,0,0,20,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Monthtomonth,Yes,Credit card automatic,68.9,1370.35,2.296666666666667
8263QMNTJ,,Masculino,Não,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.55,8425.3,3.8516666666666666
8265HKSOW,,Feminino,Não,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card automatic,107.45,7658.3,3.5816666666666666
8266VBFQL,,Masculino,Não,0,0,4,1,No,Fiber optic,No,No,Yes,Yes,No,Yes,Monthtomonth,Yes,Electronic check,90.4,356.65,3.0133333333333336
8267KFGYD,,Masculino,Não,0,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,21.05,21.05,0.7016666666666667
8267ZNYVZ,,Feminino,Não,1,0,33,1,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,3.4583333333333335
8268YDIXR,,Masculino,Não,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,93.15,5253.95,3.105
8270RKSAP,,Masculino,Não,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,70.5,597.9,2.35
8272ONJLV,,Masculino,Não,0,0,12,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.7,1184.0,3.19
8276MQBYC,,Masculino,Sim,0,0,51,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,97.8,4913.3,3.26
8277RVRSV,,Feminino,Não,1,1,33,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,24.15,800.3,0.8049999999999999
8280MQRQN,,Feminino,Não,0,0,1,1,No,DSL,No,No,Yes,No,No,No,Monthtomonth,Yes,Mailed check,50.45,50.45,1.6816666666666669
8285ABVLB,,Feminino,Não,1,0,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.85,1328.35,0.6616666666666667
8286AFUYI,,Masculino,Não,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Monthtomonth,No,Electronic check,47.95,47.95,1.5983333333333334
8289DXCFQ,,Feminino,Não,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,50.1,50.1,1.6700000000000002
8290YWKHZ,,Feminino,Sim,1,0,32,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,93.2,2931.0,3.106666666666667
8292FRFZQ,,Feminino,Não,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer automatic,41.15,1700.9,1.3716666666666666
8292ITGYJ,,Feminino,Não,1,1,45,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer automatic,24.65,1138.8,0.8216666666666667
8292TYSPY,,Masculino,Não,0,0,19,1,No,DSL,No,No,Yes,Yes,No,No,Monthtomonth,Yes,Credit card automatic,55.0,1046.5,1.8333333333333333
8294UIMBA,,Feminino,Não,0,0,30,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,94.4,2638.1,3.146666666666667
8295FHIVV,,Masculino,Não,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,19.4,168.65,0.6466666666666666
8295KMENE,,Feminino,Não,1,1,59,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,76.45,4519.5,2.5483333333333333
8305VHZBZ,,Masculino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Mailed check,20.2,20.2,0.6733333333333333
8309IEYJD,,Feminino,Sim,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,70.6,70.6,2.353333333333333
8309PPCED,,Feminino,Não,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer automatic,110.45,7982.5,3.6816666666666666
8311UEUAB,,Feminino,Não,1,1,67,1,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,2.5166666666666666
8313AFGBW,,Masculino,Não,1,0,47,1,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,73.6,3522.65,2.453333333333333
8313KTIHG,,Masculino,Não,0,0,4,1,No,DSL,No,No,No,Yes,Yes,No,Monthtomonth,Yes,Electronic check,61.3,249.4,2.0433333333333334
8313NDOIA,,Feminino,Não,0,0,24,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,104.15,2494.65,3.4716666666666667
8314DPQHL,,Masculino,Não,0,0,9,0,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,50.8,463.6,1.6933333333333331
8314HTWVE,,Feminino,Não,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.85,144.15,0.6616666666666667
8316BBQAY,,Feminino,Não,0,0,65,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card automatic,59.95,3921.1,1.9983333333333335
8317BVKSO,,Masculino,Não,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,Yes,Electronic check,20.05,299.3,0.6683333333333333
8318LCNBW,,Masculino,Não,1,0,35,0,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card automatic,53.15,1930.9,1.7716666666666667
8319QBEHW,,Masculino,Não,0,1,26,0,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer automatic,39.95,1023.75,1.3316666666666668
8325QRPZR,,Feminino,Não,0,0,7,1,No,Fiber optic,No,No,Yes,No,No,No,Monthtomonth,Yes,Electronic check,75.15,525.0,2.5050000000000003
8327LZKAS,,Feminino,Sim,1,0,43,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.55,4533.9,3.585
8327WKMIE,,Masculino,Não,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card automatic,20.15,785.75,0.6716666666666666
8328SKJNO,,Masculino,Não,0,1,23,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer automatic,40.65,947.4,1.355
8329GWVPJ,,Feminino,Não,1,1,50,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Bank transfer automatic,69.75,3557.7,2.325
8329IBCTI,,Feminino,Não,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Monthtomonth,No,Mailed check,19.65,19.65,0.6549999999999999
8329UTMVM,,Masculino,Sim,0,0,27,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer automatic,104.65,2964.0,3.4883333333333337
8331ZXFOE,,Feminino,Não,0,0,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card automatic,71.1,4299.2,2.3699999999999997
8332OSJDW,,Masculino,Não,1,1,12,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,26.4,314.95,0.88
8336TAVKX,,Feminino,Sim,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer automatic,78.45,5682.25,2.615
8337MSSXB,,Feminino,Não,0,0,14,1,No,Fiber optic,No,Yes,No,No,No,Yes,Monthtomonth,Yes,Electronic check,86.3,1180.95,2.8766666666666665
8337UPOAQ,,Masculino,Sim,1,0,10,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Monthtomonth,Yes,Electronic check,89.8,914.3,2.993333333333333
8338QIUNR,,Masculino,Não,1,1,72,1,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card automatic,66.5,4811.6,2.216666666666667
8344WFMFH,,Masculino,Não,0,1,9,1,No,DSL,No,Yes,No,No,No,No,Monthtomonth,Yes,Electronic check,50.1,484.05,1.6700000000000002
8345MVDYC,,Feminino,Não,0,0,45,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer automatic,81.65,3618.7,2.7216666666666667
8347GDTMP,,Feminino,Não,1,0,64,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,19.45,1225.65,0.6483333333333333
8348HFYIV,,Masculino,Não,0,0,2,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,49.25,90.35,1.6416666666666666
8348JLBUG,,Masculino,Sim,1,0,64,1,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Credit card automatic,80.3,5017.7,2.6766666666666667
8350NYMVI,,Feminino,Não,0,0,39,0,No phone service,DSL,No,Yes,Yes,Yes,No,No,Monthtomonth,No,Bank transfer automatic,41.1,1597.05,1.37
8353CFNVI,,Masculino,Não,0,0,43,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,3.3333333333333335
8356WUAOJ,,Feminino,Não,1,0,1,1,No,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,45.0,45.0,1.5
8357EQXFO,,Feminino,Não,0,0,7,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Electronic check,95.35,660.9,3.1783333333333332
8361LBRDI,,Feminino,Não,0,0,58,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card automatic,24.35,1423.85,0.8116666666666668
8361LTMKD,,Masculino,Sim,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,74.4,306.6,2.48
8364TRMMK,,Feminino,Não,0,0,3,1,Yes,DSL,No,No,No,No,No,No,Monthtomonth,Yes,Mailed check,50.65,151.3,1.6883333333333332
8372JUXUI,,Masculino,Não,0,1,1,1,Yes,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,74.35,74.35,2.478333333333333
8374UULRV,,Masculino,Não,0,0,72,1,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card automatic,86.05,6309.65,2.868333333333333
8374XGEJJ,,Masculino,Sim,1,0,43,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthtomonth,Yes,Electronic check,101.0,4388.4,3.3666666666666667
8375DKEBR,,Feminino,Sim,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,69.6,69.6,2.32
8375KVTHK,,Masculino,Não,1,0,68,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,3.3433333333333333
8378LKJAF,,Masculino,Não,1,1,38,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthtomonth,Yes,Credit card automatic,101.15,3956.7,3.371666666666667
8380MQINP,,Feminino,Não,1,1,55,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.3,1079.05,0.6766666666666666
8380PEFPE,,Masculino,Não,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Monthtomonth,Yes,Electronic check,71.65,71.65,2.3883333333333336
8382SHQEH,,Feminino,Não,1,0,8,1,Yes,Fiber optic,No,No,No,No,No,Yes,Monthtomonth,Yes,Electronic check,84.9,764.95,2.83
8383SGHJU,,Feminino,Não,0,0,33,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.4,1952.8,1.98
